true label,No_dropout,0_mean,0_std,0.2_mean,0.2_std,0.4_mean,0.4_std,0.6_mean,0.6_std
0,2.31E-05,3.74E-05,2.60E-05,0.00010543,6.74E-05,0.002095294,0.000899321,0.00905565,0.00364584
0,0.000660956,0.000479343,0.000202215,0.000887371,0.000516737,0.004043921,0.001691137,0.007404903,0.002730958
1,0.98812854,0.9853284,0.007214132,0.9892572,0.006035742,0.9660388,0.015031628,0.9492335,0.01975737
0,0.01146691,0.00987626,0.004329376,0.008360054,0.004669264,0.024129199,0.008759763,0.032748133,0.011083949
0,0.008509642,0.011298209,0.003778224,0.016756231,0.006860562,0.049294055,0.011078771,0.11385966,0.022460295
0,0.016378833,0.014238616,0.00587971,0.010989533,0.005060816,0.050321095,0.012786401,0.12328207,0.02507367
0,0.118476905,0.1272608,0.028542254,0.24390742,0.054737236,0.14713378,0.027708529,0.2064653,0.033311736
1,0.8925447,0.8803838,0.040572703,0.9436628,0.025727341,0.86367035,0.039381158,0.78302586,0.05291882
0,0.001721799,0.002110164,0.000841088,0.002734143,0.001317009,0.017151285,0.005096266,0.03956217,0.010858897
0,0.11565061,0.09591582,0.029971614,0.15340239,0.045894094,0.17658506,0.03597446,0.2666433,0.042218294
0,0.011384244,0.011310201,0.003768921,0.008691895,0.002942034,0.035349965,0.009555396,0.07679565,0.015612928
1,0.91922015,0.9395798,0.019377785,0.84930974,0.04831481,0.8195601,0.04004582,0.69870913,0.046120882
0,0.05785855,0.0538237,0.019829476,0.14707795,0.049465097,0.21747488,0.043933194,0.39090806,0.050082114
0,0.69884086,0.6479031,0.07482262,0.5529533,0.095113866,0.4991221,0.06754512,0.41245,0.066765726
1,0.98309344,0.9796831,0.006635672,0.96204215,0.014521798,0.8727207,0.029152518,0.75739014,0.045655914
1,0.9583713,0.96715057,0.015446119,0.9774404,0.013412993,0.9384066,0.02323156,0.9255443,0.03134379
0,0.00214386,0.002788619,0.001186019,0.001882857,0.001001639,0.012678674,0.004966999,0.03994051,0.012365165
0,0.6322482,0.5818094,0.085674874,0.66277176,0.084990494,0.4029991,0.06584517,0.48318452,0.06320936
0,3.17E-05,2.51E-05,1.93E-05,2.10E-05,1.87E-05,0.000133548,8.85E-05,0.000178644,0.000120702
1,0.9107362,0.8957708,0.033225827,0.7923,0.06972165,0.7669337,0.057378095,0.7907236,0.051579367
0,0.4138489,0.48337707,0.08253457,0.46662998,0.101502605,0.33186746,0.06076107,0.3234249,0.058154773
0,0.3304602,0.28604397,0.063731425,0.23300947,0.060935825,0.248543,0.045784008,0.1975531,0.03868072
0,0.000530958,0.000621216,0.000332477,0.000339486,0.000222308,0.001346509,0.000621022,0.00130308,0.000706251
0,0.39518782,0.37747785,0.087198995,0.48705056,0.10655134,0.4324318,0.080544546,0.4694101,0.07650318
1,0.9975594,0.9981334,0.00100057,0.9996938,0.000205678,0.9983425,0.000830044,0.99700266,0.00165821
1,0.9910005,0.99030316,0.003733498,0.98124176,0.008030787,0.9408533,0.014492018,0.771532,0.042551666
1,0.64933765,0.5534947,0.10312259,0.5529413,0.11503586,0.43454334,0.078190535,0.34356314,0.06461098
0,0.04485826,0.06709208,0.02715934,0.037723232,0.014789206,0.09370667,0.025035048,0.10385508,0.022618385
1,0.99990857,0.9998864,7.67E-05,0.99995726,2.76E-05,0.9992166,0.000415152,0.9983313,0.000838492
0,0.3585608,0.37157914,0.083174594,0.20301498,0.061265636,0.24035396,0.046741847,0.18766928,0.035742775
0,7.55E-05,9.18E-05,5.15E-05,0.000317654,0.000200829,0.002373826,0.001063075,0.00842706,0.003651709
0,2.94E-05,3.36E-05,1.99E-05,4.35E-05,2.84E-05,0.000213542,0.000116145,0.000694291,0.000332461
0,0.031143108,0.024846898,0.008774375,0.02020688,0.007662159,0.09527141,0.020919131,0.12236248,0.024300471
0,0.000624925,0.000665019,0.000381947,0.005329996,0.003406732,0.016155476,0.007075658,0.025802549,0.01054631
0,0.000754535,0.001183983,0.00069906,0.000488987,0.000329013,0.001924707,0.001005309,0.001757152,0.000839925
1,0.8792559,0.85964346,0.044527553,0.896704,0.03801011,0.73063594,0.055670124,0.6739108,0.05124666
1,0.8368806,0.8115628,0.050585523,0.89118904,0.035304155,0.8849515,0.029267391,0.77845275,0.046953455
1,0.94790995,0.9575757,0.017357053,0.97822726,0.011816961,0.91995496,0.024516385,0.8221956,0.046543036
0,0.8790892,0.8703053,0.04421521,0.8421362,0.05417051,0.71893746,0.05470611,0.6052204,0.067229725
1,0.45545378,0.44416052,0.076679856,0.533484,0.09855283,0.34408396,0.06361726,0.3724612,0.06981891
0,0.9003764,0.9141604,0.033915263,0.8325916,0.06818637,0.8129667,0.050941728,0.68273145,0.057512287
1,0.9984312,0.99702543,0.001282287,0.99709827,0.001725291,0.9715065,0.0091036,0.879404,0.033346683
0,0.041676503,0.041159954,0.01601563,0.034493644,0.016141156,0.08535714,0.027353415,0.071699105,0.022156445
0,0.006551392,0.004873489,0.002170895,0.005224227,0.003199115,0.005321546,0.002642993,0.004770416,0.002101761
1,0.7195937,0.753643,0.07269827,0.80172116,0.06474054,0.6590878,0.06162893,0.5609542,0.06610712
0,0.039093323,0.03491117,0.014002148,0.025509018,0.013875853,0.07769172,0.022776188,0.13165796,0.03821912
0,0.5928341,0.47198868,0.090345465,0.3479059,0.08936188,0.4625354,0.068564124,0.34856716,0.051758807
0,0.07827172,0.086260684,0.0206793,0.11550597,0.03367328,0.16401,0.032393854,0.3184982,0.045355182
0,0.94967663,0.9316874,0.028253356,0.8572386,0.048705198,0.68557924,0.065164976,0.61236906,0.07287421
1,0.985471,0.9806038,0.00836792,0.9384171,0.028098825,0.8164564,0.045060962,0.6156804,0.06543367
0,0.002211809,0.001804735,0.000844965,0.001172779,0.000610685,0.007327684,0.002517933,0.015125781,0.005035624
0,0.005062858,0.004699926,0.002202243,0.001521554,0.000946397,0.003837193,0.001716488,0.004363355,0.001901711
1,0.9923581,0.9854349,0.006719137,0.9846003,0.007274586,0.9313432,0.020348722,0.8312612,0.04463234
1,0.99732685,0.99729586,0.001224488,0.987572,0.004667376,0.9686223,0.010154253,0.880379,0.028990129
1,0.9992401,0.9991281,0.000430545,0.9987167,0.000668917,0.99378437,0.002229267,0.95198995,0.011831136
1,0.94648254,0.9500534,0.018600393,0.8934497,0.036485363,0.83205086,0.036616992,0.62178093,0.052878883
1,0.9623278,0.96582466,0.011746221,0.97643626,0.010608279,0.9264522,0.02183963,0.9279948,0.020637764
0,0.98308307,0.97963315,0.007452566,0.98083514,0.008315629,0.8893103,0.027310263,0.8151079,0.035833176
0,0.006162167,0.007337174,0.003470552,0.001515365,0.000980538,0.006187908,0.002503021,0.00493005,0.002220307
1,0.90370613,0.9022067,0.029030753,0.93876016,0.020331351,0.8552311,0.035473265,0.782016,0.04546301
1,0.75578415,0.6874066,0.06655934,0.6990526,0.066674516,0.59954125,0.058196023,0.51897687,0.050901476
0,0.7488107,0.62956583,0.07921664,0.6763897,0.09591011,0.56728655,0.06980631,0.62062865,0.062192865
0,0.030241957,0.02251302,0.009136711,0.028619133,0.013830598,0.06135837,0.019657925,0.05131775,0.016436707
1,0.99813855,0.99827975,0.000872984,0.99935925,0.00038683,0.9924744,0.002991857,0.9916978,0.003566456
0,0.000698954,0.000539186,0.000303709,0.00120393,0.000622806,0.009279551,0.003583085,0.032443527,0.009652257
0,0.4445495,0.37265357,0.07792849,0.4576493,0.09436431,0.4382828,0.06832466,0.44696468,0.06689674
0,0.63529974,0.6783438,0.0829064,0.69198924,0.088674195,0.54823446,0.06910757,0.47112492,0.055408835
1,0.99978393,0.99966156,0.000158626,0.999756,0.000142099,0.9967388,0.001295363,0.9941631,0.00241316
1,0.41745907,0.5101856,0.09547885,0.5128108,0.119991705,0.4274025,0.08625666,0.41954207,0.08841545
1,0.9929703,0.9900769,0.003333082,0.9877318,0.005218378,0.91113067,0.021350773,0.83405596,0.030175919
0,0.035033584,0.048997518,0.018171271,0.10609725,0.03872311,0.15327784,0.04024338,0.2632863,0.048028253
1,0.88553977,0.9077358,0.037309542,0.87562084,0.06121981,0.84303033,0.05268346,0.8356465,0.057906102
1,0.9705379,0.9806461,0.008630395,0.96909416,0.01405874,0.93865925,0.019484175,0.90563923,0.027946755
0,0.014925485,0.015280116,0.006858918,0.02640907,0.013680526,0.059458572,0.021794086,0.10328028,0.0324011
0,7.60E-06,8.60E-06,6.97E-06,4.18E-05,3.81E-05,0.000225087,0.000150528,0.00036788,0.000245578
0,0.016297191,0.013322958,0.005681817,0.025765479,0.013866374,0.027523976,0.009494114,0.027609339,0.009690912
1,0.9995221,0.9994462,0.000305693,0.9993285,0.000411938,0.9975179,0.001160657,0.99565655,0.002249503
1,0.9505614,0.9618879,0.016337004,0.97901684,0.009431877,0.91163146,0.029427018,0.8860147,0.033870354
0,0.30851796,0.29586473,0.06074816,0.10070942,0.030729977,0.14339234,0.029614698,0.10203728,0.020906908
0,0.068351895,0.05031785,0.020741353,0.1017119,0.044978525,0.2245359,0.05352805,0.16519438,0.044782408
1,0.23472524,0.26878172,0.070964746,0.33896813,0.092982166,0.37071458,0.06734756,0.26279908,0.058006216
1,0.95184237,0.94048256,0.019540142,0.9718113,0.012938855,0.9295538,0.023407664,0.77082217,0.052198436
1,0.7989655,0.8316357,0.04490931,0.7379929,0.07387135,0.63392866,0.055558067,0.5431073,0.06775356
0,0.000885278,0.000915595,0.000509104,0.000157248,0.000123744,0.000809281,0.000431034,0.000618849,0.000341435
1,0.97202545,0.9625404,0.014058276,0.96069294,0.016128222,0.8896031,0.030997844,0.84161556,0.03942569
0,0.014318684,0.010033237,0.003457306,0.017250897,0.006069166,0.03777865,0.009879603,0.050078202,0.012340982
1,0.09386624,0.13349803,0.041611217,0.2345884,0.07143107,0.17063293,0.03290992,0.38344812,0.05234878
0,0.05267148,0.055312805,0.017924557,0.19302498,0.0531653,0.2704471,0.050635975,0.34101763,0.048692472
1,0.99854815,0.9982654,0.0008772,0.9990041,0.000595703,0.99527335,0.001878499,0.9949821,0.002433052
1,0.32682225,0.3602889,0.06651883,0.51153696,0.09725039,0.50252444,0.068837844,0.5849219,0.057788774
0,0.0316763,0.03571732,0.013497953,0.027079754,0.011059012,0.045883123,0.013133638,0.0504484,0.013771067
1,0.9926628,0.9908255,0.003364558,0.99007404,0.00430228,0.9522765,0.013510575,0.85184145,0.034637332
0,0.5050762,0.48028335,0.08178824,0.523673,0.09138902,0.54933506,0.06539342,0.47846553,0.060939226
1,0.9159274,0.88363117,0.044664443,0.95413464,0.022663973,0.8373149,0.05246084,0.7979155,0.05502491
1,0.7994659,0.7372551,0.069354296,0.91454893,0.039193418,0.8017576,0.047438152,0.7808887,0.049480982
0,0.000390738,0.00053513,0.000250672,0.003596477,0.001716906,0.024519276,0.00662921,0.06248886,0.014566659
0,0.47148296,0.4730252,0.10231107,0.13765262,0.05837663,0.13479541,0.03644308,0.083599694,0.023550216
0,0.33837143,0.352269,0.067983806,0.450846,0.08847943,0.36132082,0.054370075,0.4211613,0.044732828
0,0.3551047,0.2984485,0.084841676,0.16640148,0.055916876,0.19306323,0.043635592,0.18091385,0.04394229
1,0.9135751,0.9063322,0.0289487,0.81296974,0.057005074,0.7862663,0.04461904,0.5485651,0.05849027
0,0.17086057,0.1492231,0.04665049,0.19344845,0.060860142,0.2743368,0.06394879,0.2669315,0.056138616
0,0.06636123,0.09283968,0.030380886,0.0705903,0.029215662,0.13092496,0.03475136,0.11589086,0.032917615
1,0.9138793,0.9105465,0.039523713,0.9156995,0.040953252,0.7845774,0.061182503,0.762231,0.0704545
0,0.08852782,0.12218043,0.03637647,0.16768725,0.053979285,0.14235649,0.037364475,0.13410205,0.033108324
0,0.000839502,0.000965376,0.00043323,0.001406015,0.000713169,0.004092474,0.001741254,0.013912716,0.004898423
0,0.05420852,0.05170306,0.018470544,0.053933803,0.023128279,0.09216019,0.022038788,0.07714992,0.018601429
0,0.09075736,0.09600387,0.037339486,0.056244753,0.026121333,0.06400427,0.021397145,0.08203758,0.024470834
0,0.32701162,0.25936666,0.08443828,0.40425622,0.10396921,0.37704396,0.07771932,0.22256081,0.05258746
1,0.98364174,0.98260194,0.006977804,0.98811656,0.005309187,0.95979047,0.013273956,0.9248934,0.022914255
0,0.085992955,0.06396307,0.019154146,0.03851802,0.017583553,0.066787764,0.018087596,0.07308089,0.02093461
0,0.014338975,0.012241672,0.005246269,0.025366558,0.010882147,0.045738302,0.012525544,0.044903122,0.013750149
0,0.20739746,0.23104002,0.07982519,0.17778964,0.07055644,0.32259503,0.06916321,0.34107563,0.065163314
0,0.23163176,0.2756787,0.072860256,0.51466024,0.10811959,0.43185765,0.07478387,0.48560008,0.06699881
0,0.003023148,0.0030599,0.001290174,0.033831563,0.015816921,0.12983759,0.035300635,0.3040432,0.05009888
1,0.990204,0.9865121,0.005624389,0.9797493,0.010327029,0.9513636,0.015265435,0.7925876,0.044128582
0,0.034904204,0.02822786,0.012705716,0.14704177,0.0552394,0.15566733,0.0451038,0.16947286,0.047831673
0,0.12894832,0.15554288,0.03502252,0.12668493,0.035453226,0.1683347,0.027352143,0.21431434,0.03179662
0,0.014180603,0.01504739,0.007581472,0.009858865,0.00530167,0.07253228,0.02188967,0.11074314,0.03208794
1,0.30823514,0.4324941,0.09061671,0.4692287,0.100861125,0.44207442,0.067983575,0.50177747,0.07000383
1,0.9955138,0.9941806,0.002352418,0.9917273,0.00374676,0.97774214,0.007573625,0.9295198,0.018613234
0,0.2218352,0.16334604,0.050324097,0.2678199,0.0876831,0.37180582,0.06856384,0.2871735,0.052864045
1,0.22403227,0.18581828,0.06753768,0.60233676,0.11221034,0.5832351,0.09017511,0.38965115,0.07122961
0,0.033883005,0.02993995,0.01263623,0.029094776,0.013454635,0.09904859,0.026465533,0.15162282,0.037728168
1,0.8178093,0.81695294,0.057654567,0.8793996,0.05087318,0.77581793,0.06279129,0.739776,0.06167281
1,0.7674824,0.76299715,0.057495434,0.5839636,0.09714332,0.53518826,0.07488414,0.41471168,0.069041975
0,0.046678472,0.044663485,0.016214872,0.046768416,0.01820661,0.094468646,0.022794653,0.15838741,0.0349387
1,0.279912,0.31013706,0.088391185,0.7746396,0.072504885,0.8127554,0.05353411,0.75514656,0.05713748
1,0.37903768,0.30642378,0.08036268,0.46609086,0.104456685,0.3351882,0.067487486,0.3081853,0.0634736
1,0.95166,0.94783556,0.020122133,0.8759911,0.04237305,0.7888323,0.043463726,0.615936,0.052663323
0,0.000213385,0.000207007,0.000116601,7.44E-05,5.30E-05,0.000498148,0.000278658,0.000573928,0.000321455
